Sample_ID,Feedstock_Type,Temperature_C,Moisture_%,pH,EC_dS_m,RH_%,NIR_Intensity,RGB_R,RGB_G,RGB_B,Texture_Entropy,Color_Variance,Maturity_Index,Contamination_Risk,Nutrient_Score
7274,HorticWaste,57.66584282532712,67.62954797032917,6.889065538395937,2.2106160333005853,60.95766637981251,0.6658566237662839,148,112,75,7.689239987344276,27.5349927048673,0.41364244021005564,0.542564502300459,0.5792101023943124
7275,CropResidue,52.08594437977017,79.1928628325451,8.139740756627392,2.0367249049211935,66.0634567061856,0.8716614123617548,140,84,51,3.935224858008652,28.125656312695586,0.5078797099624479,0.39729800758542394,0.5397780290888501
7276,Manure,47.91508088496095,54.520446436437176,5.607023961644329,1.9378709432362955,67.54547154626783,0.507253355282647,150,182,117,7.231381422717878,95.30990416071292,0.5380906235433165,0.4726660486216117,0.6940655599653108
7277,HorticWaste,54.437138772259246,25.66811424680023,7.514018291460436,2.1149789845437,81.4869232294885,0.4594769560681157,147,142,155,4.209064587570652,10.921776491878704,0.5136154577888845,0.4040881707458745,0.6679148222792145
7278,FoodWaste,55.13192673947147,57.50775908474907,6.833244670669932,2.125284964968313,90.21415196707939,0.7826663408330015,60,100,89,6.791033795286635,20.826893203471617,0.5066495217458094,0.5217708477372749,0.5537202335820862
7279,AgroByproduct,52.57915178147584,47.247499035472124,6.375820371538218,2.6961335770340407,87.83285610220294,0.4905228441124234,166,138,166,2.515862283767623,95.68517089308513,0.4824807492930065,0.3690226337274559,0.6456983230773538
7280,Manure,42.82572054223798,56.78630433661242,6.556539370330122,0.8166323795946104,71.90679538889557,0.33435262650756226,197,166,199,4.444713185983758,17.405716395710073,0.573805527600987,0.2747294427739418,0.7455957723470448
7281,CropResidue,36.21953459534309,56.589708397518024,7.826294219096029,1.639592321807826,64.75110823118612,0.6364363728235993,101,87,120,6.825230687049321,34.82266893691757,0.7958832794410534,0.472578844248335,0.6048409671145727
7282,FoodWaste,38.365870757387626,47.080783667889705,6.895813127878588,3.9872625456820163,73.8099469740787,0.1485454671691026,82,74,73,4.80185559681367,89.616505249989,0.6359313386333241,0.6023414636873473,0.4814753053801198
7283,HorticWaste,59.105877210281534,39.49191985776106,6.139394752998568,3.91826880563546,78.84332702165453,0.3565171861598045,165,144,194,4.975528057980876,67.83363548161896,0.3916112675914839,0.5831047026439045,0.5501027200027049
7284,AgroByproduct,32.24501382940045,60.18611761507559,6.306777679402456,2.239182755613183,74.63190464458681,0.3713861524718765,55,177,80,5.483795605798834,79.17610507702452,0.778624815254519,0.4422408981852215,0.6426686269891897
7285,CropResidue,49.908234041459544,48.48145795370246,6.600772002100201,4.995183425596452,82.619177179438,0.40135495286412837,51,74,138,1.3510069137516147,47.496102762747775,0.491561688475457,0.5469280447320566,0.4532779128127724
7286,HorticWaste,49.92359124975991,85.0,7.694277485933673,3.2008941343248685,63.858021956267336,0.6511092525564549,160,123,54,1.1833679431399995,63.52553160118514,0.45668986233394515,0.3811174757281557,0.49495529328375665
7287,HorticWaste,59.680571331629565,63.695356591893486,6.597937760131636,3.9719731220101693,74.78191944937669,0.6873385722751783,161,134,130,2.0608983522305526,63.331218640164785,0.41319368030665726,0.4782814483761598,0.4990106307157046
7288,Manure,49.895591411871195,48.99550206941154,6.9801799967127485,2.5913167701084228,74.17628308143273,0.9726354645945742,122,170,134,3.8040056186098425,59.34764133554861,0.6616034646219369,0.39859327487357094,0.6724431573557559
7289,Manure,40.76776267233176,52.88918102948902,6.446875593013824,2.2495932888780024,72.87073250524047,0.6877206348240232,145,89,80,6.02409041890176,41.9330758576355,0.732300932218894,0.4533694981153162,0.681741973497122
7290,CropResidue,40.92524412622099,57.7277455920623,6.681204516925757,3.4525923067470665,68.24621873584873,0.5776398782263048,165,79,77,1.8291234524898612,21.855666019078985,0.6816170342079116,0.43630815503062537,0.511914893478522
7291,PaperResidue,44.942193825310596,61.46943074526357,6.8704914602211895,3.617701450933521,60.10009574907835,0.644607023652654,68,100,161,5.389281209605892,77.44408923709393,0.6120938899806895,0.6035731662713477,0.4461760659627968
7292,PaperResidue,56.32669253330043,69.24587135792483,6.255696138959864,2.2280700065030477,60.74794262457027,0.4445445536687639,138,157,112,2.7695173342138375,32.971562415430924,0.35639777468070444,0.38952940057493957,0.5001047569589979
7293,HorticWaste,53.065198587493,77.174082997429,6.37508133329541,2.940590925654365,92.96152817597898,0.602571911467412,191,57,86,2.6687041816100456,84.85933565524013,0.4197051487464273,0.41512565061490714,0.5236222877224238
7294,Manure,34.1428869910974,58.934579810115146,6.582827773686651,0.2,61.84729043531355,0.4893014739023098,131,57,73,5.080853302406847,35.42665304164857,0.7838911148059204,0.24719866550692343,0.7721308403797696
7295,AgroByproduct,47.786628253048534,66.82835314283847,8.20132245066736,1.8499176825607693,69.16166368348362,0.7400088671483941,65,94,57,6.871461139994247,17.306687036707647,0.5732041201980455,0.4618395996298484,0.6488474095862845
7296,AgroByproduct,53.2526343397569,66.39657077183864,7.048575269522142,3.9275904579016743,68.17315554636286,0.744360236363719,185,162,172,6.102485588754679,39.74010466289138,0.4920735010787275,0.60614241440344,0.545827335561239
7297,HorticWaste,42.62824614410832,61.481529777430495,6.283637556905657,1.9651263459578643,70.0276329429343,0.14723328388076803,156,112,146,4.338529740182411,63.231678261736604,0.5074609819266069,0.39645539408666247,0.6037806231472458
7298,Manure,25.0,56.885190570780125,7.675037128517452,2.4468674082420283,95.0,0.715017951315018,134,154,119,6.783485331481577,85.7858926042982,0.9979093946370801,0.4982863172840614,0.6638862484463384
7299,CropResidue,43.03526883056105,62.12250205788412,7.71761048327787,2.3766213888278975,79.47875412790697,0.6755563128588578,192,117,96,2.495718995704223,45.23619778564126,0.6560558152912525,0.37164124474123317,0.5569239264428368
7300,CropResidue,30.148502997369242,50.20207285993305,6.267030052796198,1.4052472884300686,69.72859379149835,0.4022046153672841,114,179,172,2.7852570243252925,19.92543539814551,0.8525582328531622,0.3015510791147042,0.6293334898586305
7301,CropResidue,28.56545056003369,42.98478587729048,8.300017276634854,2.4114187236129108,74.38812136406135,0.2983267974893321,128,154,63,3.024866663932044,16.372389763773153,0.86719440643623,0.3943840601985275,0.5934594920647736
7302,AgroByproduct,55.651658990299445,81.66068594278698,7.306580095923452,2.2914592262524853,82.60562750557176,0.8440911231803174,66,71,169,4.535517547094943,52.326519979572886,0.4465705778466876,0.4110368435371008,0.5971056668018018
7303,Manure,70.0,63.23435881081298,7.3358394444587285,1.58406389958974,86.88783270768528,0.3963552662403668,87,88,158,5.806796912323536,74.62901739017694,0.2671442019817245,0.38976020917794424,0.6943280873988871
7304,Manure,58.64285453747127,64.0983541283316,7.288829482816534,2.355715530082672,79.29869420960452,0.7195158070439546,139,145,183,7.474279209401663,58.45983679446686,0.4309231428730509,0.5165950978594517,0.6540175152392033
7305,AgroByproduct,25.0,56.75245284366359,7.270123265304312,1.3232039846606543,93.26191588506043,0.5506086283093851,191,106,131,5.456391239281448,18.47817339144258,0.9489848109167398,0.36488167019477546,0.6953348950796401
7306,CropResidue,43.269873094514935,67.47296590791693,6.9077302338185635,2.4510929025218577,67.01008113349553,0.541168008066005,97,118,191,3.2263904447915994,28.183297665678413,0.5951105744757021,0.40524738355650647,0.5424994230580733
7307,CropResidue,39.10311593110718,57.30187668496104,7.5197006452504445,2.426156589613608,72.1407849668366,0.7800303127483029,164,114,96,2.3224147315705643,10.106154143208093,0.7800291305707173,0.3692702682350302,0.5640884171493975
7308,HorticWaste,30.290776696168557,37.24265686949988,6.735770119529,4.472748959647701,76.84557867967214,0.327303639139945,64,139,195,6.609411848119454,85.15235429204358,0.866705760831685,0.6905820242751212,0.5268772382786152
7309,PaperResidue,49.648587430891844,51.98104746735632,8.258748938098256,1.6998548449883935,78.51818075722501,0.14600253873604677,70,136,109,5.0118113329183585,17.625413013549444,0.4085827783670298,0.4295974954001379,0.5610451628158677
7310,FoodWaste,43.152062550074184,68.96406748432493,5.4055857422207305,3.311483557174411,68.42890953314077,0.2373614639198414,67,66,101,3.6196694995252345,62.84859995728538,0.5017918066574595,0.5016945693300638,0.4714976871726296
7311,PaperResidue,33.35910410421393,51.09613289446344,6.2720258110434015,1.0545402212869037,85.60772575480215,0.47864867593091615,120,158,164,4.482765038309008,43.57901751872858,0.8184489711315508,0.35598204071049644,0.5950807231467279
7312,Manure,25.0,32.50920872814283,7.284276007686111,4.962730567888709,80.82699786066262,0.34238609398131437,106,161,136,3.575397043570982,32.892080481804314,0.9592477829648808,0.5876382697913043,0.5868450541492789
7313,Manure,38.910838704950464,55.59941820915728,6.936396276973063,2.8963818242147044,69.66934867372063,0.7932753189064674,178,118,73,6.707378360415605,88.02401553303788,0.7929460584283315,0.5328918405334773,0.6439820723709503
7314,Manure,45.07907044773948,34.03980478500536,6.597792980976612,2.739334702754136,71.17776956318225,0.4882067844843903,113,138,175,5.635300971171943,64.3589251394242,0.6448900538784841,0.47960167831512585,0.6949536552922825
7315,PaperResidue,43.81583213042524,55.37409898298472,7.139988372864764,3.112403257446505,85.16906373295176,0.5727376709956185,69,148,137,2.0883230917194355,43.78578487997282,0.6302950860725671,0.43767905406002094,0.4836316391617053
7316,FoodWaste,55.627823352082125,77.78078766274396,6.028358279368614,2.5646013077271386,69.21077674495452,0.4936130165543021,109,162,69,6.647803436258559,40.47117223165486,0.35333975196737155,0.5530094045036241,0.4912083592881552
7317,HorticWaste,48.379840331332126,40.92404719639552,6.170983695998741,2.0862365388965833,65.64901402479481,0.16815163219257248,176,186,161,4.622282117372832,40.43371947869274,0.46924097984525637,0.4171886243095298,0.6388400786623798
7318,PaperResidue,41.553712904872285,69.71965875353679,6.898302889980272,1.562892111696018,63.098864847673255,0.3924996661375412,176,59,194,4.905850769805484,56.76031509907048,0.577579026611557,0.41421041317570717,0.5324160769081255
7319,FoodWaste,36.82772410937823,85.0,7.307118452467,2.702616559120697,55.61113348729175,0.40651914961086416,182,128,145,1.8956108047288733,79.32861460602305,0.6298745018177911,0.3863034517707241,0.46986917204396517
7320,CropResidue,27.29073442061242,79.0951949835106,6.426747796449398,3.7535329851059602,70.7584867174942,0.2130752591069357,199,156,141,4.417093433629921,64.91132625597209,0.7513580472555603,0.5584354191866188,0.4541329607776807
7321,CropResidue,34.087241398401304,56.58567322886396,5.561315836665171,0.6330630162068867,49.37334920426784,0.7760452520568364,91,69,185,3.934699512063427,92.12750129614174,0.8779828228770541,0.28030648305295236,0.6551755027319277
7322,Manure,58.58320811086307,46.271802248844025,7.183774461042358,4.713672852491004,67.71711769140073,0.6077472112727901,70,161,138,5.604118564972856,43.0304048568505,0.45142787277355434,0.6429605172273991,0.5717727528777619
7323,AgroByproduct,53.64672970924968,62.62328052370576,7.388506234484329,1.638151314146889,95.0,0.5562167024818049,122,167,146,5.143860146760822,76.51420512072305,0.4417806665018686,0.3794073650157716,0.667845873245244
7324,Manure,47.88768233744791,62.830876277929065,6.126910915670857,2.8091264476948696,67.1085221070145,0.5445378987617941,93,173,69,1.8207215442467275,30.442578208412556,0.5248153125471705,0.3423709285504914,0.6338819250593984
7325,AgroByproduct,40.059307089523884,73.82449820732128,6.685940400874909,1.7762908056689382,82.42166455497076,0.7792162125775111,103,68,189,5.5235017571707115,94.93691086633659,0.7111052308375105,0.4051555496996465,0.6385364633019105
7326,FoodWaste,57.41019788582763,60.767513387176585,7.727912588946633,2.4420742428061293,77.0631324507252,0.364766855057667,171,148,157,3.7314871828558496,15.950446165122049,0.3464742753556075,0.43343695625760514,0.5313612610853403
7327,CropResidue,34.888836203662486,66.0403976653261,6.072934330206631,2.8272779565762898,89.29839420848772,0.17740132038594436,159,85,83,5.491946595147662,32.92563704984808,0.655153717863316,0.5215544936993948,0.5265553068405333
7328,PaperResidue,35.00320426796631,46.3656961967875,6.973997362000096,2.3221559664223017,67.65931531964384,0.1427477446204222,108,150,196,2.8517442484555495,92.6663236064034,0.7016344562044936,0.40045340651894157,0.54116080928531
7329,AgroByproduct,44.0652251167579,71.09503184892345,6.468076308490328,2.6784137242129917,75.45690021639899,0.4571717017079741,64,107,114,2.2040988884586756,92.75506436106939,0.5436634149648448,0.3558548520016163,0.5988892500915035
7330,FoodWaste,25.0,40.85931697017081,8.5,2.6100405807267726,72.33545801736389,0.33844783260736905,75,79,165,7.793945030196277,14.825335308212281,0.9330159798266133,0.5997763203595914,0.5627793370233198
7331,CropResidue,34.605232383779175,50.58722856129488,6.018322090128908,3.063293096424882,75.7531832268817,0.19203369357531233,121,131,189,3.7154638910686337,77.92651459980954,0.7112009749976836,0.47460432061714725,0.5456608880561662
7332,PaperResidue,42.63771306397698,69.01281483534133,5.540609000914723,2.9954113142365273,63.74845001408534,0.3475054456339987,51,78,153,2.3324555316653592,63.8987278220462,0.544762680847973,0.4370846919571616,0.462203804617491
7333,AgroByproduct,40.387660047190955,79.3642115091049,7.484999620773115,0.3321477734364775,68.5175322052917,0.32530360294081323,149,138,145,4.713910815210948,28.758898364302922,0.5517462162264313,0.254450636690117,0.6996641883099664
7334,Manure,35.11744998823229,70.25775507378718,6.73947125315646,2.1658268896716684,61.2280075371665,0.5411770960181942,73,85,85,4.853859377509954,43.57774107245827,0.7473360788996123,0.40250530079592894,0.6511931453688422
7335,Manure,65.35396933203211,59.51411592006541,6.175570588592998,3.838633678682142,63.46005241480585,0.6010190665593574,52,103,150,3.3765489814967866,90.6711239836962,0.360494315214017,0.48650672669630796,0.5890400842257622
7336,Manure,58.63260240253382,59.65284934626429,6.606665800746519,3.3447320311905364,76.21537204948672,0.437430154151696,170,117,166,2.7642023470659867,87.51467468118435,0.35972929563279454,0.4223852572808525,0.6134576997479446
7337,FoodWaste,62.14601583534193,46.38223853403227,8.212729832500957,1.3846530143416687,94.11818347625558,0.5034261063251607,198,99,141,3.2351790124939517,30.666430390127484,0.3906386393259378,0.32670696416366224,0.6130028722148521
7338,Manure,44.00955706873638,54.45860852161711,7.002400513423895,2.1282418806130967,85.48134584693753,0.4725960903170563,176,74,82,6.722466389641577,37.20039448910252,0.5992691957011851,0.4694459796626505,0.6846706889261109
7339,HorticWaste,40.114140116589034,31.26288755127512,8.171777062299576,2.2717719020733966,77.52928235542993,0.6317692453517315,101,58,140,4.839785995029089,29.008550184663413,0.7934593334031503,0.4408062999863739,0.64888562979378
7340,CropResidue,61.01663457669185,84.8845280167991,6.008441652201107,2.255487337219877,69.47028266412464,0.4022331088218088,60,168,72,3.4506064979293134,46.16514312950799,0.25316454621175943,0.39735502177400567,0.5174565771054079
7341,FoodWaste,45.85206361955637,85.0,7.869701490874664,2.338640661560528,60.08279463722996,0.5788705457127172,93,179,157,7.216070527753741,95.62614985527775,0.504849557122372,0.5554893665874759,0.48806796692197363
7342,PaperResidue,34.395103107320466,30.85785387169576,6.225224673476063,1.98978355762228,60.92824528121384,0.388687172291201,183,89,175,3.1127116337727054,68.68834595140154,0.8332852599575123,0.38254198273499973,0.5887951143754945
7343,Manure,35.08969145873296,38.48735296693156,7.9814735529356025,1.531534364210655,74.70756274873233,0.2771680069692205,120,160,122,5.716250102598996,25.828449234834167,0.7639677393076346,0.38198724253168354,0.7464485758556042
7344,CropResidue,41.75572291447147,80.43572493297955,7.91614728000394,4.626912394664071,94.56893500682465,0.3392032254126202,159,98,75,5.872675485624334,95.68159319577009,0.5254292594532141,0.6858013635995852,0.4077829304008373
7345,AgroByproduct,44.779794916253906,48.22913113517879,6.204128733733571,2.682280609597841,81.7259422948378,0.6947713243708018,185,106,104,4.594567872032514,59.870598744629866,0.6699274856942955,0.44581967933437266,0.6444277072497504
7346,Manure,45.8146102820238,80.77668002374921,7.33787566876456,2.284065679354848,77.19881645149673,0.5845227438634922,72,123,114,7.38220439649194,53.6767610445818,0.5199039674309107,0.5071714714813518,0.6242433559847592
7347,CropResidue,43.16415313030159,71.30852379877727,7.165518108741267,3.2518163468674253,95.0,0.2863232979576391,163,156,161,5.147276910718279,56.73661307944371,0.5092111068588528,0.544007579724221,0.4947921350590742
7348,HorticWaste,68.39604152656419,55.18670343578316,7.748891979774038,0.9408377280254636,76.12638538011926,0.8190124996847618,153,180,89,7.751690099059067,74.14690360573579,0.4243205885727542,0.43909152271683694,0.6675847067271605
7349,AgroByproduct,31.468790019958767,74.17052077831256,6.093910210855733,3.046891197352883,80.3790559963442,0.5263905521505103,111,79,140,1.0819522112281916,92.82680164077271,0.7963827496571637,0.3444808077004641,0.5743143985757307
7350,HorticWaste,51.727112604086436,59.45062639413061,6.6747654433021495,1.0358179035624193,95.0,0.1758247107076451,100,177,113,4.845732685260225,13.44760892531454,0.3634877427538056,0.33803313432746007,0.6543078520336179
7351,PaperResidue,40.22547272770583,59.18937274079686,7.038408482669764,2.8623355227489964,84.73319827035303,0.7895551980768787,169,195,195,5.388450831267888,89.38105935368887,0.7547891776797025,0.5405948664016288,0.48850447838095645
7352,CropResidue,44.612145110252484,67.9293033332766,8.203754039750624,1.6370513983919723,79.78685691058227,0.9410742845100125,63,76,71,1.5037038149242248,13.08955755625323,0.6878925734834234,0.27280984292565613,0.5822888234138481
7353,HorticWaste,54.40495428243029,71.88142995543912,7.0477616608560965,3.200757453197804,51.03743083088794,0.4088328061094794,159,110,125,2.78316888612705,58.891356317980204,0.36018046427381634,0.441098620996248,0.5211992674292315
7354,PaperResidue,27.172512160830674,75.03508385583028,6.223235806319872,5.157462116333649,89.51486420416894,0.3951483271382699,182,112,53,5.361892811397791,68.67641450407015,0.8197731001496165,0.7308594901218879,0.342056726471657
7355,CropResidue,35.54129756554668,85.0,7.256828164582947,2.6540158343127973,61.88888288558456,0.5352817207543081,169,177,55,7.803013733505203,97.95551938561213,0.6933100361310324,0.5937810011991782,0.49729920828436014
7356,CropResidue,43.66340614617184,65.46946430945698,6.1878936333456664,1.0056637784390798,57.743317602682026,0.45313593508303934,183,132,51,7.595885583338525,87.6335074083039,0.5670728301081325,0.448651024245118,0.618777882459132
7357,HorticWaste,59.76251774849498,79.39309652896475,5.650951474976922,1.8492375081527408,77.87136129410113,0.3265763435906529,159,107,187,4.356020139047354,28.33080192219343,0.25716878815176347,0.3874538808936709,0.5737519315344335
7358,CropResidue,59.70979709114592,78.97593873995598,6.870673490076433,2.8432092096483377,80.84008369111592,0.582864554032457,136,194,136,2.2357255260999453,11.54613156182591,0.3357585062623873,0.4007738080327761,0.4998876620376712
7359,Manure,57.77301437998445,70.27547484004468,7.222214471300313,3.7681255244331546,64.49682790260657,0.6158727343356448,64,53,91,1.5207900232260294,54.440778868407556,0.38964473319987186,0.4110400862404056,0.571042774098253
7360,CropResidue,25.0,52.08722099656501,7.154229463028473,1.3835342503435752,59.803034189578845,0.2972716865840729,160,198,102,4.392018512470296,62.231725972939884,0.8869794239404418,0.3599952150796007,0.6266488454896911
7361,FoodWaste,34.50230830722799,76.45378294989602,7.0427806392401795,4.373133528848263,52.83876703226886,0.6443368426781256,110,107,132,4.7950692118205005,74.09090138681711,0.7712053318424054,0.6342428895139574,0.4034357576577948
7362,PaperResidue,34.913648696476116,66.68761544306179,8.428530991169714,3.1328875227030712,69.75758738115574,0.5235645831056964,106,60,135,5.836945532873937,60.919215746746964,0.756595698761738,0.5799594177080285,0.4599803929787229
7363,CropResidue,44.447647547783234,40.669396720709116,8.241051580239425,2.489235730321703,71.85882946307166,0.7357672329554118,116,129,139,4.072807902954631,21.42150849375964,0.711206948569321,0.4401666072209406,0.5941994200424966
7364,FoodWaste,26.469734675244805,75.2052158449923,6.340584597514992,3.363803011181261,60.913882500909494,0.5949064084696531,143,67,135,3.2649808597466055,86.624936546854,0.8885554660186605,0.49275369983893613,0.45639941775095244
7365,CropResidue,55.97896536733326,35.60703943695198,7.754647461942177,1.233344614605306,95.0,0.21333408427299302,129,66,72,7.0674334959074185,51.03243434801554,0.3917997535479972,0.44780747398030374,0.6671186903958306
7366,CropResidue,25.056124250588255,69.71374937598003,8.5,1.5864864119619653,67.82232819351076,0.08131400701844625,63,173,114,3.812552252481174,26.411915648243486,0.7686416823626657,0.3551779104648745,0.5812481806499417
7367,HorticWaste,55.325259430539425,51.7183868866732,8.40660290859783,1.125356643567155,69.14892751909011,0.6958392106399033,70,191,146,1.9922987002598502,75.05264868472837,0.49569613111379074,0.2384909215570073,0.6652953940482959
7368,Manure,53.70838801322016,62.448952284268806,7.806372628338547,4.741353577217108,84.79672614888378,0.7571203425584627,98,111,139,3.824559554507165,82.5811763324201,0.5017767333248623,0.5785337813954444,0.538034416570607
7369,PaperResidue,34.05614998627773,39.08815642877067,6.892814870924359,2.5131760743464913,65.70116190099505,0.3730276557081023,69,191,101,7.281104358276602,96.74603299901526,0.8101403353528318,0.5824727529642468,0.5461648834251341
7370,Manure,57.61954578413693,49.14115911498344,5.956354842389797,2.6831581930818165,95.0,0.4884594936016539,173,154,105,3.6697070147141773,11.182951875335384,0.4163509400360408,0.401210529141933,0.6675597721159423
7371,AgroByproduct,41.66789345385078,52.147867263093076,6.23088980218429,3.632489696689671,84.83704221898144,0.4861899218334451,195,83,84,6.12055074234682,20.425699689593145,0.6561326221692975,0.582228127562145,0.5890797806393303
7372,HorticWaste,39.07301009029709,57.71569176700644,7.422658095968715,1.0754902758332552,71.54407455935284,0.9363109510118459,154,177,61,7.339384572483129,91.26494910754161,0.8262727433955457,0.4348511111208886,0.6557941026743244
7373,HorticWaste,40.78552490235634,51.078953730675345,7.235544539223665,1.6862669232044691,89.45048926212189,0.7267049688269485,101,164,107,1.4610368654622556,37.01629393326739,0.7490722048880307,0.265311126055207,0.6385287463784258
7374,Manure,41.64317468006846,65.21763343452554,7.054926554684692,2.8535767404842862,89.53041713846757,0.20527865108535812,132,115,119,3.984902761741692,21.20696236857753,0.5331409458068058,0.4272319152723373,0.6268858961067346
7375,HorticWaste,42.5632603490859,67.15456656729769,7.728062940772629,4.186621866533355,70.64441521227837,0.313615691411031,66,65,91,3.2817228998104744,91.01681523731703,0.5416346586806221,0.541949764287339,0.4813597735387368
7376,Manure,42.79026678027449,53.302055508617585,7.935936863533779,3.3872389389470423,65.23686072551314,0.3856728484807335,127,61,81,4.207506888282907,68.93964361871808,0.6003496200539622,0.4800514198895292,0.6240339420354127
7377,HorticWaste,36.096840873471905,60.58574014720005,7.934804562727203,2.8562254673998857,70.63472153175938,0.49449487170319983,62,122,137,1.4350476349027674,42.43964237597928,0.7436782382875907,0.3618330752588443,0.5610172463356056
7378,CropResidue,38.41803942278341,67.9733151504118,7.5890737817557135,2.7582290779694576,80.19946403550927,0.16009697531485473,76,132,140,1.7874761908772747,54.68598413361526,0.575682539844463,0.3768827803220193,0.5261419158007035
7379,Manure,39.28397523356985,26.331932478256604,7.413859400923246,3.6259580159038323,69.74925281011505,0.707525872860248,55,101,169,4.399017763653404,89.84027113836548,0.8475763445573083,0.5071263341289887,0.6660382342482951
7380,Manure,61.72730316293359,66.63244609688839,6.578749496812403,1.5353630805871092,71.88551232405976,0.7611791397321177,195,181,73,7.467988533491505,76.75489862573845,0.4102373505739759,0.44799649338819053,0.6899669537768678
7381,FoodWaste,39.28847486091575,50.37422734787356,7.068311401532453,2.7991772429820667,69.83200052400174,0.6378146237762901,83,123,145,1.672875089528834,52.114693674983734,0.7544462072017822,0.3859975861058368,0.5342926831551496
7382,HorticWaste,38.64635517407518,25.0,7.287665735836667,2.9695114006971197,68.37568094268913,0.6330442341103757,199,142,141,1.6673652570875621,91.84007843661381,0.8419449030773412,0.3799854805322102,0.626524429965144
7383,HorticWaste,60.16328805355596,54.122667714288106,6.957299934408061,2.236167306542665,78.01069816808193,0.257701918846714,157,141,167,2.6532621957168634,94.39323287706948,0.3089418798281325,0.3558446078846045,0.6049462992442906
7384,Manure,41.77991143146218,44.88313418868392,5.727522978937962,2.3681787046803073,69.72592248405508,0.5072851264924371,117,101,169,1.8933047625286683,73.81144800961945,0.6820315917978036,0.30834715398485063,0.6918247963886168
7385,CropResidue,36.09768272840937,52.961067823883134,7.256473369361541,0.8896373180392432,90.02088199842915,0.44446792982737515,112,73,122,3.7264308898117937,88.35087577335797,0.7515279607949319,0.29387760153787923,0.6495959984502715
7386,CropResidue,33.930427344191486,67.00583348213708,6.953842277348285,1.949594872456983,74.57464727398448,0.532993087143597,90,144,117,4.571261695272692,66.97576852896208,0.776677546640365,0.41388855294414123,0.5685085894128766
7387,PaperResidue,30.79839564819224,72.757356778373,6.889509928066442,0.2,64.33791264810503,0.3525930828743478,105,183,85,6.522957539769045,74.78756207296306,0.7595656900048475,0.3612775744080059,0.594485286443254
7388,CropResidue,50.41184974451444,79.3441892150968,7.4589313445233465,3.1726196733360195,75.63542476640183,0.857075832526872,81,158,52,2.4135693684515815,85.80341907248456,0.5278273157264504,0.43489382409493593,0.4826806379030054
7389,HorticWaste,26.956492289110365,80.26062905381576,7.44246252373436,2.624093962273866,82.00246700129993,0.7797715598534726,193,190,184,1.0832426400841062,27.71837091529189,0.9224026208513634,0.32929609585930947,0.5332740437786752
7390,FoodWaste,58.46337706351362,44.45198622653744,7.954978103768768,2.365834095440238,73.81539190292906,0.5559787996150566,114,90,90,5.941871790450373,18.303378564174714,0.44248045394650337,0.5099730334285755,0.5678043227749132
7391,Manure,44.086686609368684,78.14981805416164,7.4730421880157,2.758731674151986,67.2120144863727,0.25949028236020266,139,142,120,4.2783102288592625,12.54685683976949,0.46278274590987334,0.4303309397615545,0.6057637801840775
7392,AgroByproduct,40.62925617220555,41.65013296326589,6.692830123380641,2.8013006452360525,64.77835165123464,0.5989262531982,193,159,123,3.593042653636987,33.26754689773012,0.7421465046880493,0.41818081994772466,0.6516347018116656
7393,FoodWaste,42.716444613150465,75.87043369716534,8.058720222605999,2.1555277059729763,78.01461171289314,0.9163680942654961,94,127,53,6.79812614795282,33.32572359030483,0.6933018686341699,0.5245570393793121,0.5154827473070205
7394,AgroByproduct,49.63056654946128,68.56582251509587,8.20305871582447,1.1047062690205396,78.93485665422514,0.6920975191684664,97,71,139,2.6756846160077146,90.37590329040682,0.522945083570018,0.24239702885200093,0.6826330415187812
7395,FoodWaste,40.30160966249386,62.560099474645824,6.983198020227318,2.9980440164535254,85.47067446322401,0.11160931819288779,92,128,112,3.6874201123623456,57.362963624657475,0.5397707610248732,0.478115255584715,0.4999776002280321
7396,CropResidue,43.082282881082705,46.705932736766194,7.999325650175924,1.5095644127306707,64.72478078312531,0.7656923110611339,197,55,117,4.125623235095297,41.627754288806194,0.7284276970654434,0.3605079057102962,0.6311099138899341
7397,HorticWaste,55.53079813592116,77.96321854610369,7.130724937154563,2.8502855008709522,75.8777101652484,0.10736674308616494,81,89,138,3.125828080121828,69.57637623374883,0.2380338812295887,0.42474234474381456,0.5265592878642451
7398,AgroByproduct,48.46905639403201,44.88559285138531,7.919693457781957,3.8102201421424935,66.53025799086754,0.42778508479227695,68,172,115,2.7829500579750044,60.12064930000656,0.5337446451773336,0.47187897235260373,0.5947178071901047
7399,FoodWaste,32.50038140604117,59.66130846654585,8.058852774023729,4.272508071456878,76.59073001845805,0.05956984454861172,185,113,127,5.577279542100824,66.28495695021871,0.6822233387424681,0.655190322116854,0.44205197949406444
7400,HorticWaste,37.922516655781145,61.01917251729756,6.493661544155493,2.8801768565137897,60.747430041761476,0.5511419497653595,130,161,90,5.422648658812309,43.71219259510389,0.7236859383010005,0.5133640627482774,0.5589528121397154
7401,AgroByproduct,27.185833499667492,34.532560790657925,8.119892755728474,2.1906168580186627,87.34086382319985,0.3362857326201603,196,63,168,6.003848605010559,54.23619209486983,0.9234406975010575,0.4576957275227845,0.696404035517751
7402,Manure,51.152465695088786,62.23493837738128,7.036218984019411,2.026205335394674,54.40898244065093,0.3504177939060596,58,157,147,4.208336101560354,35.190510464943074,0.41593577122227254,0.36666304842473607,0.6742198564755038
